studio_id,game_id,game_name,game_type,session_id,player_id,session_start,session_end,duration_minutes,event_type,event_timestamp,device_type,region,client_version,level,score,kills,deaths,items_collected,match_outcome,retention_day1,retention_day7,monetized,in_game_currency_earned,in_game_currency_spent
Studio_4,SPG_1,SinglePlayerGame_1,singleplayer,9376499e-f8b3-45dd-bee4-bb61eb1e385a,player_45,2025-04-02T12:01:00.198079,2025-04-02T13:04:00.198079,63,logout,2025-04-02T12:47:00.198079,Mobile,SA,1.0,38.0,7115.0,,,28.0,,1,0,0,565,42
Studio_4,SPG_4,SinglePlayerGame_4,singleplayer,4a7c0811-ce88-46fa-b8f5-033f23d703a9,player_88,2025-04-20T19:01:00.198137,2025-04-20T20:39:00.198137,98,match_end,2025-04-20T19:29:00.198137,PC,SA,1.2,35.0,7119.0,,,39.0,,1,0,1,1262,675
Studio_5,MPG_1,MultiPlayerGame_1,multiplayer,3d1074ab-1ef2-4cd9-a4e0-00a55811c4b3,player_26,2025-04-16T13:01:00.198186,2025-04-16T14:49:00.198186,108,match_end,2025-04-16T13:02:00.198186,PC,AS,1.1,,,4.0,6.0,,loss,0,0,0,3783,2622
Studio_5,MPG_4,MultiPlayerGame_4,multiplayer,79183948-c953-4375-a66d-8b1cd8ed707e,player_100,2025-04-19T01:01:00.198265,2025-04-19T01:21:00.198265,20,level_complete,2025-04-19T01:04:00.198265,Mobile,EU,1.1,,,11.0,30.0,,loss,0,1,0,1895,3290
Studio_2,MPG_4,MultiPlayerGame_4,multiplayer,db381cfa-4568-42cc-a2b7-bb55c88734f6,player_47,2025-04-11T11:01:00.198339,2025-04-11T12:21:00.198339,80,level_complete,2025-04-11T11:48:00.198339,Console,AF,1.2,,,10.0,27.0,,draw,0,0,0,2723,1150
Studio_2,MPG_5,MultiPlayerGame_5,multiplayer,f80e9990-1e56-4275-94ae-f9bbd15f7033,player_48,2025-04-28T17:01:00.198398,2025-04-28T18:45:00.198398,104,match_start,2025-04-28T17:08:00.198398,PC,AS,1.1,,,30.0,8.0,,win,0,1,1,2437,154
Studio_1,SPG_1,SinglePlayerGame_1,singleplayer,e07cd3b2-1ed5-4bb0-a7b4-cd8cefc668cb,player_31,2025-04-03T02:01:00.198471,2025-04-03T03:40:00.198471,99,level_complete,2025-04-03T03:31:00.198471,Mobile,SA,1.0,16.0,7003.0,,,1.0,,0,0,1,2305,3009
Studio_5,MPG_1,MultiPlayerGame_1,multiplayer,1e9779ee-fc30-46fa-80e0-6a6f4792bace,player_56,2025-04-07T17:01:00.198652,2025-04-07T17:20:00.198652,19,login,2025-04-07T17:02:00.198652,Console,AF,1.0,,,21.0,1.0,,win,0,0,1,213,1347
Studio_3,SPG_3,SinglePlayerGame_3,singleplayer,8a5db1ef-7e9b-46c6-9fe6-835625f89926,player_70,2025-04-09T15:01:00.198713,2025-04-09T16:30:00.198713,89,logout,2025-04-09T15:20:00.198713,PC,EU,1.1,26.0,1561.0,,,37.0,,0,1,0,3486,2857
Studio_1,MPG_5,MultiPlayerGame_5,multiplayer,b5d30dac-18bf-41a4-a21b-e1107fb14c37,player_29,2025-04-06T06:01:00.198752,2025-04-06T07:58:00.198752,117,login,2025-04-06T07:51:00.198752,Mobile,EU,1.1,,,15.0,7.0,,draw,0,1,0,346,4362
Studio_5,MPG_3,MultiPlayerGame_3,multiplayer,8cad9cf2-864e-4427-8d03-cc01e5a7e60e,player_43,2025-04-29T06:01:00.198827,2025-04-29T07:29:00.198827,88,level_start,2025-04-29T06:17:00.198827,PC,EU,1.2,,,16.0,11.0,,draw,0,1,1,1981,1533
Studio_4,SPG_3,SinglePlayerGame_3,singleplayer,c567939f-4a48-4726-bff6-ba9a0985de84,player_3,2025-04-24T04:01:00.198875,2025-04-24T04:20:00.198875,19,level_complete,2025-04-24T04:14:00.198875,Console,NA,1.1,11.0,5061.0,,,32.0,,1,1,1,1250,1315
Studio_1,MPG_1,MultiPlayerGame_1,multiplayer,d3a30d27-68cf-45c7-b500-5b69deaf9137,player_7,2025-04-14T08:01:00.199060,2025-04-14T09:44:00.199060,103,match_start,2025-04-14T09:27:00.199060,Console,SA,1.1,,,27.0,29.0,,draw,1,1,1,1535,2302
Studio_2,SPG_5,SinglePlayerGame_5,singleplayer,44b71d17-c352-4a89-800f-78d613daec5c,player_11,2025-04-25T11:01:00.199346,2025-04-25T11:13:00.199346,12,match_start,2025-04-25T11:10:00.199346,Mobile,EU,1.2,44.0,5643.0,,,16.0,,1,1,1,4541,4083
Studio_4,MPG_5,MultiPlayerGame_5,multiplayer,eda6ad4e-39e9-48f4-a71f-c3f38dae786d,player_6,2025-04-29T23:01:00.199448,2025-04-30T00:00:00.199448,59,logout,2025-04-29T23:59:00.199448,PC,AS,1.2,,,16.0,0.0,,win,0,0,1,2650,2428
Studio_5,SPG_4,SinglePlayerGame_4,singleplayer,09669d48-4363-4850-af2a-8d2f76b905a6,player_28,2025-04-24T09:01:00.199517,2025-04-24T09:42:00.199517,41,logout,2025-04-24T09:17:00.199517,PC,EU,1.0,27.0,8627.0,,,2.0,,1,0,0,3559,3968
Studio_2,MPG_5,MultiPlayerGame_5,multiplayer,983da3b8-cba1-47d0-8d7a-b470fce38798,player_20,2025-04-29T13:01:00.199568,2025-04-29T13:24:00.199568,23,purchase,2025-04-29T13:01:00.199568,PC,NA,1.2,,,13.0,13.0,,draw,0,1,1,2813,4059
Studio_2,MPG_3,MultiPlayerGame_3,multiplayer,7cdce127-14d1-4939-9122-0e75e75aa29f,player_21,2025-04-04T04:01:00.199639,2025-04-04T04:19:00.199639,18,level_complete,2025-04-04T04:14:00.199639,PC,NA,1.1,,,1.0,7.0,,draw,1,0,1,743,2326
Studio_1,SPG_4,SinglePlayerGame_4,singleplayer,4e470b57-4d7f-424d-8e75-312024e75104,player_77,2025-04-13T17:01:00.199780,2025-04-13T18:35:00.199780,94,login,2025-04-13T17:46:00.199780,Console,EU,1.1,19.0,3361.0,,,3.0,,0,0,0,4883,277
Studio_4,MPG_3,MultiPlayerGame_3,multiplayer,322f54a7-2211-4abe-8a9d-fede7363f641,player_62,2025-04-11T18:01:00.199922,2025-04-11T18:18:00.199922,17,login,2025-04-11T18:01:00.199922,PC,AS,1.2,,,14.0,13.0,,draw,0,0,1,4127,1972
Studio_5,SPG_2,SinglePlayerGame_2,singleplayer,24926a68-d633-4c54-a824-370d3eeab241,player_71,2025-04-07T10:01:00.200049,2025-04-07T10:09:00.200049,8,level_complete,2025-04-07T10:02:00.200049,PC,AS,1.1,23.0,7118.0,,,15.0,,0,0,1,3689,1332
Studio_5,SPG_2,SinglePlayerGame_2,singleplayer,ce54a31a-a812-4f50-be8d-663296db2b0a,player_75,2025-04-02T22:01:00.200137,2025-04-02T22:44:00.200137,43,match_start,2025-04-02T22:08:00.200137,Console,EU,1.0,22.0,323.0,,,28.0,,1,1,1,884,1900
Studio_4,MPG_5,MultiPlayerGame_5,multiplayer,ae11d3e3-db79-4111-8dae-cdc68f22019a,player_91,2025-04-30T10:01:00.200196,2025-04-30T10:44:00.200196,43,match_end,2025-04-30T10:44:00.200196,PC,SA,1.0,,,8.0,23.0,,win,0,0,0,4425,4585
Studio_3,SPG_5,SinglePlayerGame_5,singleplayer,4a0f82fe-b6f4-439e-9e40-4a631a8a3846,player_81,2025-04-19T22:01:00.200267,2025-04-19T23:59:00.200267,118,purchase,2025-04-19T23:47:00.200267,Mobile,SA,1.1,44.0,182.0,,,37.0,,1,1,1,3018,3172
Studio_2,MPG_4,MultiPlayerGame_4,multiplayer,25f2cb0f-322f-4e68-8e9d-a4c6f826393b,player_28,2025-04-14T05:01:00.200328,2025-04-14T05:23:00.200328,22,match_start,2025-04-14T05:13:00.200328,PC,AS,1.1,,,18.0,25.0,,loss,1,1,0,2906,356
Studio_2,MPG_1,MultiPlayerGame_1,multiplayer,83a4564a-b25a-4c7c-b002-658545c2be20,player_3,2025-04-09T19:01:00.200382,2025-04-09T19:15:00.200382,14,purchase,2025-04-09T19:09:00.200382,Mobile,EU,1.0,,,9.0,9.0,,win,0,0,1,3175,3368
Studio_2,SPG_5,SinglePlayerGame_5,singleplayer,f5ee2b23-5151-43b6-9a02-56356ac9ecd6,player_51,2025-04-02T07:01:00.200438,2025-04-02T08:48:00.200438,107,level_start,2025-04-02T08:43:00.200438,PC,AF,1.2,50.0,4501.0,,,42.0,,1,0,1,2868,2198
Studio_1,SPG_3,SinglePlayerGame_3,singleplayer,835a66ab-3033-418f-ac3f-cb8059ac6cf2,player_51,2025-04-11T21:01:00.200496,2025-04-11T22:36:00.200496,95,match_start,2025-04-11T21:36:00.200496,Console,SA,1.1,1.0,5045.0,,,40.0,,1,1,1,613,4311
Studio_3,MPG_4,MultiPlayerGame_4,multiplayer,2599f326-68bc-4d15-ae3f-d8619bd2f6f8,player_94,2025-04-26T22:01:00.200564,2025-04-26T23:35:00.200564,94,level_complete,2025-04-26T22:33:00.200564,PC,EU,1.0,,,23.0,18.0,,draw,0,0,0,551,3652
Studio_1,MPG_2,MultiPlayerGame_2,multiplayer,856260ce-a8a3-4a64-8c63-e88793686531,player_77,2025-04-21T22:01:00.200611,2025-04-21T22:46:00.200611,45,match_end,2025-04-21T22:12:00.200611,Mobile,NA,1.1,,,6.0,11.0,,win,0,1,1,183,4019
Studio_3,SPG_3,SinglePlayerGame_3,singleplayer,ac80ead0-c555-4053-aa4f-65ee7a9e2417,player_78,2025-04-05T08:01:00.200647,2025-04-05T08:39:00.200647,38,match_start,2025-04-05T08:01:00.200647,Console,AS,1.1,1.0,6370.0,,,40.0,,1,0,0,395,2695
Studio_5,SPG_2,SinglePlayerGame_2,singleplayer,dae20ee5-bca1-41fa-a3c1-a629aab643b4,player_11,2025-04-03T04:01:00.200703,2025-04-03T04:27:00.200703,26,match_start,2025-04-03T04:20:00.200703,Console,AS,1.1,47.0,758.0,,,27.0,,0,1,0,3224,1479
Studio_5,MPG_2,MultiPlayerGame_2,multiplayer,963c4cd7-1b74-4043-a5f3-061c89edaa78,player_34,2025-04-15T10:01:00.200755,2025-04-15T11:25:00.200755,84,login,2025-04-15T10:45:00.200755,PC,NA,1.1,,,20.0,17.0,,win,1,1,0,516,4903
Studio_3,MPG_4,MultiPlayerGame_4,multiplayer,8847035a-25e2-42d0-84c9-9dd422923610,player_83,2025-04-03T15:01:00.200820,2025-04-03T16:27:00.200820,86,match_end,2025-04-03T15:37:00.200820,Console,AS,1.1,,,6.0,26.0,,loss,0,0,0,4451,4708
Studio_5,SPG_5,SinglePlayerGame_5,singleplayer,b3f2c020-d90e-4dbf-b3f5-30859ad05882,player_94,2025-04-26T13:01:00.200882,2025-04-26T14:40:00.200882,99,level_start,2025-04-26T14:24:00.200882,Console,AF,1.2,24.0,3153.0,,,21.0,,1,1,1,2685,2641
Studio_2,MPG_5,MultiPlayerGame_5,multiplayer,5e503e18-3c54-43b4-95a3-e9335cba8683,player_8,2025-04-21T14:01:00.200932,2025-04-21T14:29:00.200932,28,logout,2025-04-21T14:10:00.200932,Console,AF,1.0,,,0.0,9.0,,loss,1,1,0,1948,2494
Studio_4,SPG_2,SinglePlayerGame_2,singleplayer,f61201ec-3c45-4564-8d6a-58924d753ed4,player_30,2025-04-13T16:01:00.201122,2025-04-13T17:11:00.201122,70,login,2025-04-13T16:30:00.201122,PC,AS,1.2,30.0,5832.0,,,47.0,,0,1,0,4855,3738
Studio_2,SPG_4,SinglePlayerGame_4,singleplayer,40e43a96-6b17-4b79-b20b-f6359ec4e479,player_96,2025-04-21T07:01:00.201214,2025-04-21T08:17:00.201214,76,purchase,2025-04-21T07:07:00.201214,Mobile,AS,1.2,46.0,78.0,,,18.0,,0,0,1,2282,3900
Studio_5,MPG_1,MultiPlayerGame_1,multiplayer,c6360046-cb88-4870-b510-b0c03d74c0d0,player_44,2025-04-11T12:01:00.201281,2025-04-11T13:18:00.201281,77,purchase,2025-04-11T12:03:00.201281,Console,SA,1.0,,,23.0,3.0,,loss,1,1,0,3905,4183
Studio_3,MPG_2,MultiPlayerGame_2,multiplayer,e01607e4-ba73-44f8-9bba-ee06fb704167,player_66,2025-04-21T10:01:00.201353,2025-04-21T10:08:00.201353,7,level_start,2025-04-21T10:02:00.201353,Mobile,EU,1.0,,,15.0,5.0,,win,0,0,0,4711,4846
Studio_3,SPG_2,SinglePlayerGame_2,singleplayer,7c3e978b-dff6-40f1-a809-49aa212a13f5,player_34,2025-04-19T01:01:00.201413,2025-04-19T01:43:00.201413,42,match_end,2025-04-19T01:20:00.201413,Console,AS,1.1,3.0,3110.0,,,28.0,,0,0,0,3051,4493
Studio_2,MPG_5,MultiPlayerGame_5,multiplayer,43c98631-adcc-44c4-94d7-f34cc2c10f92,player_53,2025-04-09T14:01:00.201471,2025-04-09T14:35:00.201471,34,logout,2025-04-09T14:23:00.201471,Console,NA,1.1,,,15.0,30.0,,loss,0,0,1,3189,2672
Studio_5,SPG_3,SinglePlayerGame_3,singleplayer,d60d43fc-6126-4c78-a3d3-23d74ebef9f9,player_93,2025-04-03T01:01:00.201536,2025-04-03T02:21:00.201536,80,level_start,2025-04-03T01:51:00.201536,Mobile,AS,1.1,20.0,2863.0,,,33.0,,1,0,1,4718,299
Studio_4,MPG_4,MultiPlayerGame_4,multiplayer,ef6d79f0-533b-4626-9387-715ca1c8713b,player_59,2025-04-13T20:01:00.201594,2025-04-13T20:58:00.201594,57,purchase,2025-04-13T20:33:00.201594,Mobile,NA,1.0,,,3.0,28.0,,draw,1,1,1,1280,3522
Studio_1,MPG_1,MultiPlayerGame_1,multiplayer,01b4ffb8-f805-490b-89eb-1e327657de5f,player_95,2025-04-03T21:01:00.201757,2025-04-03T22:05:00.201757,64,login,2025-04-03T21:29:00.201757,Mobile,SA,1.0,,,24.0,1.0,,win,0,1,1,4038,2821
Studio_5,MPG_1,MultiPlayerGame_1,multiplayer,b29b552a-3aea-444e-9b18-4281c33a69b8,player_39,2025-04-12T02:01:00.201846,2025-04-12T03:05:00.201846,64,logout,2025-04-12T02:34:00.201846,PC,SA,1.0,,,22.0,3.0,,win,0,1,0,3645,4736
Studio_1,MPG_2,MultiPlayerGame_2,multiplayer,fd4f96aa-cc4d-4cd8-a7e9-7eab7f370980,player_78,2025-04-02T03:01:00.201907,2025-04-02T04:25:00.201907,84,match_start,2025-04-02T03:44:00.201907,Mobile,EU,1.2,,,22.0,28.0,,loss,1,0,0,2637,1450
Studio_4,MPG_1,MultiPlayerGame_1,multiplayer,7089ad0b-547d-4151-bed6-917cc2c37c7c,player_7,2025-04-11T15:01:00.201963,2025-04-11T16:20:00.201963,79,login,2025-04-11T15:21:00.201963,PC,SA,1.2,,,12.0,30.0,,draw,0,0,1,2548,578
Studio_2,MPG_1,MultiPlayerGame_1,multiplayer,db886f79-2e11-47ec-b9f8-e7b888507e19,player_36,2025-04-10T06:01:00.202017,2025-04-10T06:14:00.202017,13,match_start,2025-04-10T06:12:00.202017,PC,AS,1.0,,,30.0,1.0,,win,1,1,0,1978,3061
Studio_4,SPG_1,SinglePlayerGame_1,singleplayer,e73ec0f6-f11c-417e-a767-89a3ffe1329f,player_16,2025-04-24T04:01:00.202196,2025-04-24T04:23:00.202196,22,login,2025-04-24T04:17:00.202196,Mobile,SA,1.2,43.0,1614.0,,,18.0,,0,0,1,3685,4183
Studio_1,SPG_5,SinglePlayerGame_5,singleplayer,5ad038e0-60a3-4fe4-a4bd-d468e9bb0156,player_66,2025-05-01T17:01:00.202309,2025-05-01T17:33:00.202309,32,level_start,2025-05-01T17:19:00.202309,PC,NA,1.0,13.0,3564.0,,,27.0,,0,0,1,2580,1747
Studio_3,SPG_4,SinglePlayerGame_4,singleplayer,b33b9307-dfa7-4039-a5b6-b41cb9dde6ed,player_2,2025-04-19T07:01:00.202477,2025-04-19T08:20:00.202477,79,login,2025-04-19T08:12:00.202477,PC,NA,1.0,27.0,5989.0,,,3.0,,1,1,1,3780,4638
Studio_4,SPG_2,SinglePlayerGame_2,singleplayer,5f1c18f2-059f-430f-ad36-de5c328ca0f1,player_26,2025-04-07T06:01:00.202559,2025-04-07T06:13:00.202559,12,login,2025-04-07T06:01:00.202559,Mobile,NA,1.2,3.0,9350.0,,,36.0,,0,0,1,1519,1386
Studio_3,MPG_3,MultiPlayerGame_3,multiplayer,db7f98d1-43e6-4aec-8a1b-3b8ebfeecfdd,player_49,2025-04-07T21:01:00.202621,2025-04-07T22:51:00.202621,110,login,2025-04-07T21:06:00.202621,Console,NA,1.0,,,15.0,28.0,,draw,1,0,0,1065,209
Studio_4,SPG_1,SinglePlayerGame_1,singleplayer,f02aa811-ac28-4d2a-9a1a-8dcc7bceab05,player_50,2025-04-23T23:01:00.202693,2025-04-23T23:43:00.202693,42,level_start,2025-04-23T23:11:00.202693,Mobile,EU,1.0,37.0,9196.0,,,10.0,,0,1,0,193,3299
Studio_5,SPG_4,SinglePlayerGame_4,singleplayer,95461ae0-725c-4e6b-b549-0faf587a3d1b,player_82,2025-04-17T12:01:00.202741,2025-04-17T13:46:00.202741,105,match_start,2025-04-17T13:33:00.202741,Mobile,EU,1.2,50.0,8906.0,,,8.0,,1,1,1,2426,3175
Studio_1,SPG_4,SinglePlayerGame_4,singleplayer,1ddb5ad9-39e9-4853-a237-edce903f9dac,player_14,2025-04-10T04:01:00.202779,2025-04-10T04:14:00.202779,13,logout,2025-04-10T04:14:00.202779,PC,AF,1.1,43.0,1955.0,,,45.0,,1,0,0,3240,2776
Studio_4,SPG_5,SinglePlayerGame_5,singleplayer,ffec7663-4394-4300-a646-1c0c4df1b8fb,player_38,2025-04-02T16:01:00.202827,2025-04-02T17:55:00.202827,114,match_start,2025-04-02T17:42:00.202827,PC,NA,1.1,34.0,546.0,,,6.0,,1,1,1,3862,2613
Studio_5,SPG_4,SinglePlayerGame_4,singleplayer,0fc3f910-e6f6-4047-8387-e51a7f780028,player_35,2025-04-08T11:01:00.202869,2025-04-08T11:08:00.202869,7,login,2025-04-08T11:02:00.202869,PC,SA,1.1,9.0,4188.0,,,42.0,,0,0,0,3130,1637
Studio_3,MPG_1,MultiPlayerGame_1,multiplayer,3650b2e3-3ee3-449f-97ec-e092f50cb05a,player_5,2025-04-16T16:01:00.202909,2025-04-16T17:23:00.202909,82,match_end,2025-04-16T16:27:00.202909,Mobile,SA,1.0,,,29.0,22.0,,win,1,0,1,1718,3601
Studio_4,SPG_1,SinglePlayerGame_1,singleplayer,76bd4816-8a1c-4629-a5c1-e632530cf82f,player_65,2025-04-13T07:01:00.203129,2025-04-13T07:10:00.203129,9,match_end,2025-04-13T07:10:00.203129,Console,AS,1.0,40.0,6093.0,,,43.0,,1,0,1,2335,3762
Studio_1,MPG_3,MultiPlayerGame_3,multiplayer,cc311969-94d4-4e66-ba69-9f79d364a228,player_85,2025-04-27T22:01:00.203343,2025-04-27T22:14:00.203343,13,match_end,2025-04-27T22:03:00.203343,Mobile,NA,1.2,,,16.0,7.0,,draw,1,0,1,2285,2670
Studio_3,MPG_2,MultiPlayerGame_2,multiplayer,10d393fd-0920-4aab-8cdd-5306ce323d74,player_18,2025-04-13T07:01:00.203416,2025-04-13T08:26:00.203416,85,match_end,2025-04-13T07:22:00.203416,Mobile,EU,1.0,,,17.0,8.0,,loss,1,0,1,1782,3004
Studio_5,MPG_3,MultiPlayerGame_3,multiplayer,bea4e1ae-d670-4b77-9618-ebe2ac52228d,player_32,2025-04-10T14:01:00.203449,2025-04-10T14:36:00.203449,35,purchase,2025-04-10T14:28:00.203449,PC,AF,1.2,,,10.0,15.0,,win,1,0,1,2239,2624
Studio_4,MPG_5,MultiPlayerGame_5,multiplayer,13f2a5e8-9af3-4fa7-800a-692bee463565,player_30,2025-04-12T11:01:00.203495,2025-04-12T11:40:00.203495,39,match_end,2025-04-12T11:09:00.203495,Mobile,AF,1.0,,,4.0,20.0,,loss,0,1,0,4715,83
Studio_5,SPG_4,SinglePlayerGame_4,singleplayer,307c63f7-6be9-4195-948c-877526c367e2,player_2,2025-04-04T13:01:00.203535,2025-04-04T14:17:00.203535,76,logout,2025-04-04T13:41:00.203535,Console,SA,1.0,35.0,1412.0,,,9.0,,0,1,1,536,2495
Studio_1,SPG_5,SinglePlayerGame_5,singleplayer,4acfb641-8a9f-468e-9fd5-d56b00d6ce19,player_87,2025-04-22T18:01:00.203611,2025-04-22T18:49:00.203611,48,match_end,2025-04-22T18:38:00.203611,PC,AF,1.2,40.0,7225.0,,,46.0,,1,1,1,1569,2551
Studio_1,MPG_5,MultiPlayerGame_5,multiplayer,5701a426-94b6-49da-9a29-557038c8fabb,player_35,2025-04-25T16:01:00.203673,2025-04-25T17:32:00.203673,91,match_start,2025-04-25T16:51:00.203673,Mobile,EU,1.0,,,18.0,6.0,,draw,1,0,0,3672,755
Studio_1,MPG_2,MultiPlayerGame_2,multiplayer,7bc93064-9b61-45e1-b30d-dbb127b8200d,player_45,2025-05-01T08:01:00.203748,2025-05-01T08:47:00.203748,46,purchase,2025-05-01T08:39:00.203748,PC,AS,1.2,,,30.0,5.0,,draw,1,1,1,3497,3652
Studio_1,MPG_4,MultiPlayerGame_4,multiplayer,9cdab350-fdd0-45a9-927d-5d4f4c771ba0,player_9,2025-04-09T18:01:00.203883,2025-04-09T18:58:00.203883,57,level_complete,2025-04-09T18:08:00.203883,Console,EU,1.2,,,27.0,12.0,,win,0,0,1,3797,2944
Studio_1,SPG_1,SinglePlayerGame_1,singleplayer,396a4d09-9f95-4542-bafe-3ead4b484a11,player_22,2025-04-29T18:01:00.203983,2025-04-29T18:42:00.203983,41,match_end,2025-04-29T18:41:00.203983,Mobile,SA,1.2,22.0,5605.0,,,47.0,,0,1,1,2751,2991
Studio_1,SPG_4,SinglePlayerGame_4,singleplayer,3f553d0a-9095-4864-99dd-aab2000b8bdc,player_22,2025-04-13T09:01:00.204073,2025-04-13T10:38:00.204073,97,purchase,2025-04-13T09:31:00.204073,PC,SA,1.2,44.0,5036.0,,,40.0,,0,0,0,2295,4198
Studio_4,MPG_5,MultiPlayerGame_5,multiplayer,f62b2612-1813-4f0a-b4b8-c1b90527cd55,player_95,2025-04-14T19:01:00.204200,2025-04-14T20:27:00.204200,86,purchase,2025-04-14T19:31:00.204200,Console,NA,1.2,,,5.0,0.0,,win,1,0,1,147,2512
Studio_1,MPG_4,MultiPlayerGame_4,multiplayer,010bc7c1-dc8d-4629-bfb3-29580f2360af,player_81,2025-04-23T06:01:00.204313,2025-04-23T06:21:00.204313,20,logout,2025-04-23T06:01:00.204313,Console,AS,1.1,,,6.0,1.0,,draw,1,1,0,101,1497
Studio_5,MPG_4,MultiPlayerGame_4,multiplayer,3625c569-743a-4775-b3e4-168fe4cba871,player_7,2025-04-15T00:01:00.204563,2025-04-15T01:30:00.204563,89,level_start,2025-04-15T00:52:00.204563,Mobile,SA,1.0,,,9.0,12.0,,draw,0,0,0,1378,4706
Studio_1,SPG_4,SinglePlayerGame_4,singleplayer,91da2325-a7ac-45c0-bd2d-24fbc78cc6b7,player_23,2025-04-17T22:01:00.204649,2025-04-17T23:04:00.204649,63,logout,2025-04-17T22:31:00.204649,Console,AS,1.1,39.0,6408.0,,,8.0,,1,0,1,1972,4552
Studio_5,SPG_1,SinglePlayerGame_1,singleplayer,0cfb1ed7-12ab-4551-9120-3983df40eaeb,player_88,2025-04-05T00:01:00.204733,2025-04-05T01:59:00.204733,118,login,2025-04-05T00:26:00.204733,Console,AF,1.1,4.0,1130.0,,,29.0,,1,0,1,1389,1934
Studio_4,SPG_3,SinglePlayerGame_3,singleplayer,39a7bff9-dc0d-4498-8a4d-bafdaa401b11,player_33,2025-05-01T20:01:00.204806,2025-05-01T21:29:00.204806,88,level_start,2025-05-01T21:12:00.204806,Mobile,EU,1.2,34.0,7921.0,,,12.0,,1,0,0,1011,4984
Studio_2,MPG_1,MultiPlayerGame_1,multiplayer,c2f9df7a-86df-4878-acb7-450fe9e7a1db,player_49,2025-04-24T19:01:00.204877,2025-04-24T20:41:00.204877,100,match_start,2025-04-24T20:34:00.204877,Mobile,SA,1.2,,,15.0,23.0,,draw,1,0,1,2267,3954
Studio_3,SPG_1,SinglePlayerGame_1,singleplayer,13dbab54-c4cf-4019-b906-39566c8aae36,player_53,2025-04-10T15:01:00.204941,2025-04-10T15:28:00.204941,27,match_end,2025-04-10T15:27:00.204941,Mobile,EU,1.0,42.0,8852.0,,,17.0,,1,1,1,3949,3497
Studio_1,MPG_3,MultiPlayerGame_3,multiplayer,c711ef34-b84d-4922-b05e-f77abb5022f6,player_65,2025-04-02T17:01:00.205002,2025-04-02T17:15:00.205002,14,level_complete,2025-04-02T17:05:00.205002,Console,SA,1.2,,,16.0,2.0,,win,1,0,0,3691,2013
Studio_5,SPG_2,SinglePlayerGame_2,singleplayer,7198a95e-458b-4870-b506-05884feeb462,player_90,2025-04-06T21:01:00.205067,2025-04-06T21:25:00.205067,24,match_start,2025-04-06T21:16:00.205067,PC,AF,1.0,19.0,4592.0,,,3.0,,0,1,1,3682,2159
Studio_4,MPG_1,MultiPlayerGame_1,multiplayer,7e4a29ab-2bf6-4708-b404-a5d6c89b53ef,player_76,2025-04-25T18:01:00.205149,2025-04-25T19:03:00.205149,62,logout,2025-04-25T18:56:00.205149,Console,AS,1.0,,,1.0,15.0,,draw,0,1,0,3483,4390
Studio_4,SPG_5,SinglePlayerGame_5,singleplayer,0917b2b6-ea87-4f9b-84d6-01068c9f1ec0,player_80,2025-04-18T21:01:00.205223,2025-04-18T22:35:00.205223,94,login,2025-04-18T21:24:00.205223,Mobile,NA,1.1,26.0,2268.0,,,36.0,,1,0,1,677,4712
Studio_2,SPG_4,SinglePlayerGame_4,singleplayer,d6042af7-9f41-42ee-a69b-5fe50f808390,player_67,2025-04-17T14:01:00.205280,2025-04-17T15:24:00.205280,83,logout,2025-04-17T14:52:00.205280,PC,SA,1.1,25.0,5448.0,,,16.0,,1,1,1,1474,4812
Studio_1,MPG_1,MultiPlayerGame_1,multiplayer,3fd9cf79-fb36-4ef5-ad74-f6d52ce1cc32,player_28,2025-04-11T02:01:00.205347,2025-04-11T02:19:00.205347,18,match_end,2025-04-11T02:04:00.205347,Mobile,AF,1.0,,,5.0,13.0,,draw,0,0,1,4353,35
Studio_1,SPG_3,SinglePlayerGame_3,singleplayer,7d905c11-284e-4b5f-b8ec-13967bb05ce4,player_48,2025-04-16T11:01:00.205417,2025-04-16T12:49:00.205417,108,match_end,2025-04-16T11:01:00.205417,Mobile,SA,1.0,34.0,9882.0,,,16.0,,0,1,1,2089,1033
Studio_4,SPG_1,SinglePlayerGame_1,singleplayer,2e20978d-f3ab-45d1-92d3-f7a7c62945a2,player_72,2025-04-28T10:01:00.205548,2025-04-28T10:10:00.205548,9,match_end,2025-04-28T10:06:00.205548,Console,NA,1.2,16.0,4911.0,,,42.0,,0,1,0,2327,3752
Studio_4,SPG_3,SinglePlayerGame_3,singleplayer,d8e974f5-9eda-4847-92a9-716bd68d7437,player_59,2025-04-08T00:01:00.205623,2025-04-08T01:03:00.205623,62,logout,2025-04-08T00:19:00.205623,PC,SA,1.0,26.0,3760.0,,,21.0,,1,1,1,4393,1951
Studio_5,SPG_2,SinglePlayerGame_2,singleplayer,c0929ac1-fbf0-4c23-a023-1b62ebb276b2,player_82,2025-04-28T20:01:00.205688,2025-04-28T21:33:00.205688,92,level_complete,2025-04-28T20:01:00.205688,Mobile,SA,1.2,22.0,3691.0,,,44.0,,0,1,1,3023,753
Studio_2,MPG_5,MultiPlayerGame_5,multiplayer,5480b902-d1a8-4c4f-961e-188848b24f06,player_16,2025-04-25T06:01:00.205755,2025-04-25T06:31:00.205755,30,match_start,2025-04-25T06:16:00.205755,Console,AF,1.2,,,1.0,21.0,,draw,0,1,0,2866,4423
